도서명,저자,출판연도,이미지_URL_L,책_종류,세부_분야,출판연도_정규화
nan,"Roald Dahl, Quentin Blake",1966,https://images.gr-assets.com/books/1434928966m/6670.jpg,문과 책,인문/사회/문학,0.9864613750995488
If I were you,Lisa Renee Jones,2012,https://images.gr-assets.com/books/1397227898m/15717721.jpg,문과 책,인문/사회/문학,0.9986726838332891
Beautifully Damaged,L.A. Fiore,2012,https://images.gr-assets.com/books/1350800166m/16079228.jpg,문과 책,인문/사회/문학,0.9986726838332891
Wethering the Storm,Samantha Towle,2013,https://images.gr-assets.com/books/1368083888m/16053316.jpg,문과 책,인문/사회/문학,0.9989381470666314
Meditationes de prima philosophia,"René Descartes, Donald A. Cress",1641,https://images.gr-assets.com/books/1405624521m/30658.jpg,문과 책,인문/사회/문학,0.9001858242633396
The Enchanted Wood,Enid Blyton,1939,https://images.gr-assets.com/books/1428732266m/17491.jpg,문과 책,인문/사회/문학,0.9792938677993099
Forever Black,Sandi Lynn,2013,https://images.gr-assets.com/books/1359579827m/17286162.jpg,문과 책,인문/사회/문학,0.9989381470666314
Daisy Miller,Henry James,1878,https://images.gr-assets.com/books/1327911289m/16204.jpg,문과 책,인문/사회/문학,0.9631006105654367
Arcadia,Lauren Groff,2012,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9986726838332891
Pat the Bunny,Dorothy Kunhardt,1940,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.979559331032652
The Swans of Fifth Avenue,Melanie Benjamin,2016,https://images.gr-assets.com/books/1431898319m/25279165.jpg,문과 책,인문/사회/문학,0.9997345367666579
カードキャプターさくら,"CLAMP, Maria Simpson",1996,https://images.gr-assets.com/books/1451030958m/229145.jpg,문과 책,인문/사회/문학,0.9944252720998141
Size 14 Is Not Fat Either,Meg Cabot,2006,https://images.gr-assets.com/books/1479654269m/23217.jpg,문과 책,인문/사회/문학,0.9970799044332361
nan,Ree Drummond,2011,https://images.gr-assets.com/books/1344712745m/12072362.jpg,문과 책,인문/사회/문학,0.998407220599947
Defiance,Shelly Crane,2011,https://images.gr-assets.com/books/1498698186m/12706435.jpg,문과 책,인문/사회/문학,0.998407220599947
Gorillas in the Mist,Dian Fossey,1983,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9909742500663659
A Case of Need,"Jeffery Hudson, Michael Crichton",1968,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9869923015662332
The Love Affairs of Nathaniel P.,Adelle Waldman,2013,https://images.gr-assets.com/books/1361026301m/16045140.jpg,문과 책,인문/사회/문학,0.9989381470666314
Revealed,"P.C. Cast, Kristin Cast",2013,https://images.gr-assets.com/books/1369156173m/16096873.jpg,문과 책,인문/사회/문학,0.9989381470666314
nan,Matthew Norman,2016,https://images.gr-assets.com/books/1457221465m/28959148.jpg,문과 책,인문/사회/문학,0.9997345367666579
Sworn to Silence,Linda Castillo,2009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9978762941332626
Magic Breaks,Ilona Andrews,2014,https://images.gr-assets.com/books/1383236969m/12119529.jpg,문과 책,인문/사회/문학,0.9992036102999735
Чайка,"Anton Chekhov, Michael Frayn",1895,https://images.gr-assets.com/books/1443340069m/79649.jpg,문과 책,인문/사회/문학,0.9676134855322538
1Q84 Book 3 [Ichi-kyū-hachi-yon],"Haruki Murakami, 村上 春樹",2010,https://images.gr-assets.com/books/1327559269m/7717482.jpg,문과 책,인문/사회/문학,0.9981417573666047
Boy Meets Girl,Meg Cabot,2004,https://images.gr-assets.com/books/1328033372m/93723.jpg,문과 책,인문/사회/문학,0.9965489779665517
Dancing in my nuddy-pants!,Louise Rennison,2002,https://images.gr-assets.com/books/1327885836m/402015.jpg,문과 책,인문/사회/문학,0.9960180514998673
The Door into Summer,Robert A. Heinlein,1957,https://images.gr-assets.com/books/1342241886m/348.jpg,문과 책,인문/사회/문학,0.9840722059994691
Luna,Julie Anne Peters,2004,https://images.gr-assets.com/books/1339269673m/316445.jpg,문과 책,인문/사회/문학,0.9965489779665517
Runaway,Alice Munro,2004,https://images.gr-assets.com/books/1431005856m/14280.jpg,문과 책,인문/사회/문학,0.9965489779665517
Matter,Iain M. Banks,2008,https://images.gr-assets.com/books/1327954631m/886066.jpg,문과 책,인문/사회/문학,0.9976108308999205
Leo,Mia Sheridan,2013,https://images.gr-assets.com/books/1366869759m/17825503.jpg,문과 책,인문/사회/문학,0.9989381470666314
Maurice,E.M. Forster,1971,https://images.gr-assets.com/books/1361934128m/3103.jpg,문과 책,인문/사회/문학,0.9877886912662597
New York to Dallas,"J.D. Robb, Susan Ericksen",2011,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.998407220599947
The Stepford Wives,Ira Levin,1972,https://images.gr-assets.com/books/1403404262m/52350.jpg,문과 책,인문/사회/문학,0.9880541544996018
The Longest Day,Cornelius Ryan,1959,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9846031324661535
Motor Mouth,Janet Evanovich,2006,https://images.gr-assets.com/books/1479699584m/6426.jpg,문과 책,인문/사회/문학,0.9970799044332361
The Reality Bug,D.J. MacHale,2003,https://images.gr-assets.com/books/1431402995m/215541.jpg,문과 책,인문/사회/문학,0.9962835147332094
True Blue,David Baldacci,2009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9978762941332626
Mistress of the Empire,"Raymond E. Feist, Janny Wurts",1992,https://images.gr-assets.com/books/1333694789m/317504.jpg,문과 책,인문/사회/문학,0.9933634191664455
Defiance,C.J. Redwine,2012,https://images.gr-assets.com/books/1341967711m/11410430.jpg,문과 책,인문/사회/문학,0.9986726838332891
Winter Street,Elin Hilderbrand,2014,https://images.gr-assets.com/books/1394567347m/20706316.jpg,문과 책,인문/사회/문학,0.9992036102999735
The Hidden Staircase,"Carolyn Keene, Mildred Benson",1930,https://images.gr-assets.com/books/1172964121m/233637.jpg,문과 책,인문/사회/문학,0.9769046986992302
Captains and the Kings,Taylor Caldwell,1972,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9880541544996018
The Fallen Angel,Daniel Silva,2012,https://images.gr-assets.com/books/1468408514m/13390528.jpg,문과 책,인문/사회/문학,0.9986726838332891
nan,J.K. 롤링,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9962835147332094
One Tuesday Morning,Karen Kingsbury,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9962835147332094
Hit List,Laurell K. Hamilton,2011,https://images.gr-assets.com/books/1315176487m/8935153.jpg,문과 책,인문/사회/문학,0.998407220599947
Interesting Times,"Stephen Briggs, Terry Pratchett",1995,https://images.gr-assets.com/books/1387302457m/34508.jpg,문과 책,인문/사회/문학,0.994159808866472
The Wall of Winnipeg and Me,Mariana Zapata,2016,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9997345367666579
Let Me Call You Sweetheart,Mary Higgins Clark,1995,https://images.gr-assets.com/books/1355138627m/170632.jpg,문과 책,인문/사회/문학,0.994159808866472
The Onion Field,Joseph Wambaugh,1973,https://images.gr-assets.com/books/1320511693m/487445.jpg,문과 책,인문/사회/문학,0.9883196177329441
Break No Bones,Kathy Reichs,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9970799044332361
The Willpower Instinct,Kelly McGonigal,2011,https://images.gr-assets.com/books/1436737104m/10865206.jpg,문과 책,인문/사회/문학,0.998407220599947
Broken Angels,Richard K. Morgan,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9962835147332094
Beyond Reach,Karin Slaughter,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9973453676665782
Fuzzy Nation,John Scalzi,2011,https://images.gr-assets.com/books/1316132345m/9647532.jpg,문과 책,인문/사회/문학,0.998407220599947
I is for Innocent,Sue Grafton,1992,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9933634191664455
V.,Thomas Pynchon,1963,https://images.gr-assets.com/books/1328110787m/5809.jpg,문과 책,인문/사회/문학,0.9856649853995223
nan,"Joseph Conrad, A. Michael Matin",1899,https://images.gr-assets.com/books/1328851164m/989313.jpg,문과 책,인문/사회/문학,0.9686753384656226
Why I Am Not a Christian and Other Essays on Religion and Related Subjects,"Bertrand Russell, Paul  Edwards",1927,https://images.gr-assets.com/books/1347925703m/472025.jpg,문과 책,인문/사회/문학,0.9761083089992038
The Art of Travel,Alain de Botton,2002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9960180514998673
Tatiana and Alexander,Paullina Simons,2006,https://images.gr-assets.com/books/1411993309m/608216.jpg,문과 책,인문/사회/문학,0.9970799044332361
Cross Justice,James Patterson,2015,https://images.gr-assets.com/books/1427135714m/25066591.jpg,문과 책,인문/사회/문학,0.9994690735333156
Ansichten eines Clowns,"Heinrich Böll, محمد اسماعیل‌زاده",1963,https://images.gr-assets.com/books/1394632139m/326272.jpg,문과 책,인문/사회/문학,0.9856649853995223
The Weight of Blood,Laura McHugh,2014,https://images.gr-assets.com/books/1395611141m/18209468.jpg,문과 책,인문/사회/문학,0.9992036102999735
When He was Wicked,Julia Quinn,2004,https://images.gr-assets.com/books/1274212205m/110396.jpg,문과 책,인문/사회/문학,0.9965489779665517
V is for Vengeance,Sue Grafton,2011,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.998407220599947
Among the Betrayed,Margaret Peterson Haddix,2002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9960180514998673
Spook Country,William Gibson,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9973453676665782
易 [Yì],"Anonymous, Richard Wilhelm, Cary F. Baynes, C.G. Jung",-750,https://images.gr-assets.com/books/1406503668m/534289.jpg,문과 책,인문/사회/문학,0.26546323334218214
The Thirty-Nine Steps,John Buchan,1915,https://images.gr-assets.com/books/1391320797m/153492.jpg,문과 책,인문/사회/문학,0.9729227501990976
Blue Nights,Joan Didion,2011,https://images.gr-assets.com/books/1319148558m/10252302.jpg,문과 책,인문/사회/문학,0.998407220599947
Blindsight,Peter Watts,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9970799044332361
nan,Nick Offerman,2013,https://images.gr-assets.com/books/1372042175m/17674991.jpg,문과 책,인문/사회/문학,0.9989381470666314
"American Vampire, Volume 1","Scott Snyder, Stephen King, Rafael Albuquerque",2010,https://images.gr-assets.com/books/1389666348m/7619398.jpg,문과 책,인문/사회/문학,0.9981417573666047
Heat Lightning,John Sandford,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9976108308999205
De la démocratie en Amérique,"Alexis de Tocqueville, Isaac Kramnick, Gerald Bevan",1835,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9516856915317229
Drop Shot,Harlan Coben,1996,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9944252720998141
The Lake of Souls,Darren Shan,2002,https://images.gr-assets.com/books/1255988654m/8951.jpg,문과 책,인문/사회/문학,0.9960180514998673
Find You in the Dark,A. Meredith Walters,2012,https://images.gr-assets.com/books/1359627731m/16081754.jpg,문과 책,인문/사회/문학,0.9986726838332891
The School of Essential Ingredients,Erica Bauermeister,2009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9978762941332626
nan,Amy A. Bartol,2011,https://images.gr-assets.com/books/1327897016m/13281637.jpg,문과 책,인문/사회/문학,0.998407220599947
Azincourt,Bernard Cornwell,2008,https://images.gr-assets.com/books/1327151016m/3276012.jpg,문과 책,인문/사회/문학,0.9976108308999205
Paddy Clarke Ha Ha Ha,Roddy Doyle,1993,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9936288823997876
Dinner at the Homesick Restaurant,Anne Tyler,1982,https://images.gr-assets.com/books/1502218870m/77699.jpg,문과 책,인문/사회/문학,0.9907087868330238
Heaven,V.C. Andrews,1985,https://images.gr-assets.com/books/1321683934m/787660.jpg,문과 책,인문/사회/문학,0.9915051765330503
Charlie Bone and the Hidden King,Jenny Nimmo,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9970799044332361
Money,Martin Amis,1984,https://images.gr-assets.com/books/1367084993m/18825.jpg,문과 책,인문/사회/문학,0.991239713299708
Secret Prey,John Sandford,1998,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9949561985664985
Clive Barker's The Great and Secret Show,"Chris Ryall, Gabriel Rodríguez, Clive Barker",1989,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9925670294664191
His Last Bow,Arthur Conan Doyle,1917,https://images.gr-assets.com/books/1368588782m/754713.jpg,문과 책,인문/사회/문학,0.9734536766657818
Dune,"Brian Herbert, Kevin J. Anderson",1999,https://images.gr-assets.com/books/1403181106m/761575.jpg,문과 책,인문/사회/문학,0.9952216617998408
Charmed Life,Diana Wynne Jones,1977,https://images.gr-assets.com/books/1396706429m/244572.jpg,문과 책,인문/사회/문학,0.9893814706663129
The Posthumous Papers of the Pickwick Club,Charles Dickens,1837,https://images.gr-assets.com/books/1360795072m/229432.jpg,문과 책,인문/사회/문학,0.9522166179984073
Netherland,Joseph O'Neill,2008,https://images.gr-assets.com/books/1344205853m/2615008.jpg,문과 책,인문/사회/문학,0.9976108308999205
The Romanov Prophecy,Steve Berry,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9965489779665517
Ecstasy Unveiled,Larissa Ione,2010,https://images.gr-assets.com/books/1327876614m/6660747.jpg,문과 책,인문/사회/문학,0.9981417573666047
The Uncommon Reader,Alan Bennett,2007,https://images.gr-assets.com/books/1317064291m/1096390.jpg,문과 책,인문/사회/문학,0.9973453676665782
Amerika,"Franz Kafka, بهرام مقدادی",1927,https://images.gr-assets.com/books/1327894257m/22911.jpg,문과 책,인문/사회/문학,0.9761083089992038
30 Days of Night,"Steve Niles, Ben Templesmith",2001,https://images.gr-assets.com/books/1178747918m/831829.jpg,문과 책,인문/사회/문학,0.9957525882665252
Sunset,Erin Hunter,2006,https://images.gr-assets.com/books/1363488668m/197459.jpg,문과 책,인문/사회/문학,0.9970799044332361
النبطي,"يوسف زيدان, Youssef Ziedan",2010,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9981417573666047
When She Woke,Hillary Jordan,2011,https://images.gr-assets.com/books/1358274814m/11045709.jpg,문과 책,인문/사회/문학,0.998407220599947
The Naked Face,Sidney Sheldon,1970,https://images.gr-assets.com/books/1398003487m/300226.jpg,문과 책,인문/사회/문학,0.9875232280329176
Princess in Training,Meg Cabot,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9970799044332361
The Portable Atheist,조지 오웰,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9973453676665782
Sin Undone,Larissa Ione,2010,https://images.gr-assets.com/books/1344263648m/7715664.jpg,문과 책,인문/사회/문학,0.9981417573666047
The Tao of Physics,Fritjof Capra,1975,https://images.gr-assets.com/books/1327908532m/10238.jpg,이과 책,자연/공학,0.9888505441996285
nan,Madeline Sheehan,2013,https://images.gr-assets.com/books/1356218822m/16114861.jpg,문과 책,인문/사회/문학,0.9989381470666314
The Girl With No Past,Kathryn Croft,2015,https://images.gr-assets.com/books/1440440726m/26158341.jpg,문과 책,인문/사회/문학,0.9994690735333156
Acceptance,Jeff VanderMeer,2014,https://images.gr-assets.com/books/1403941598m/18077752.jpg,문과 책,인문/사회/문학,0.9992036102999735
Lady Luck,Kristen Ashley,2011,https://images.gr-assets.com/books/1327912930m/12958487.jpg,문과 책,인문/사회/문학,0.998407220599947
The Lonely Hearts Club,Elizabeth Eulberg,2010,https://images.gr-assets.com/books/1479699351m/6609714.jpg,문과 책,인문/사회/문학,0.9981417573666047
Ransom,Julie Garwood,1999,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9952216617998408
The Big Four,Agatha Christie,1927,https://images.gr-assets.com/books/1372506728m/16316.jpg,문과 책,인문/사회/문학,0.9761083089992038
Peril at End House,Agatha Christie,1932,https://images.gr-assets.com/books/1327938128m/16424.jpg,문과 책,인문/사회/문학,0.9774356251659146
Disclaimer,Renée Knight,2015,https://images.gr-assets.com/books/1417259186m/23346719.jpg,문과 책,인문/사회/문학,0.9994690735333156
nan,Veronica Roth,2012,https://images.gr-assets.com/books/1341816250m/15743078.jpg,문과 책,인문/사회/문학,0.9986726838332891
Il cimitero di Praga,"Umberto Eco, Richard Dixon",2010,https://images.gr-assets.com/books/1327902035m/10314376.jpg,문과 책,인문/사회/문학,0.9981417573666047
Beatrice and Virgil,Yann Martel,2010,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9981417573666047
シャーマンキング 1,Hiroyuki Takei,1998,https://images.gr-assets.com/books/1444234846m/885744.jpg,문과 책,인문/사회/문학,0.9949561985664985
Eye of the World,Robert Jordan,1990,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9928324926997611
Hyperspace,Michio Kaku,1994,https://images.gr-assets.com/books/1404794967m/33426.jpg,이과 책,자연/공학,0.99389434563313
How the Mind Works,Steven Pinker,1997,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9946907353331564
nan,Bella Forrest,2013,https://images.gr-assets.com/books/1368555992m/17925397.jpg,문과 책,인문/사회/문학,0.9989381470666314
Leaving,Karen Kingsbury,2011,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.998407220599947
Live and Let Die,Ian Fleming,1954,https://images.gr-assets.com/books/1327953982m/3763.jpg,문과 책,인문/사회/문학,0.9832758162994426
nan,Kate Egan,2012,https://images.gr-assets.com/books/1327937151m/11873368.jpg,문과 책,인문/사회/문학,0.9986726838332891
Utilitarianism,"John Stuart Mill, George Sher",1861,https://images.gr-assets.com/books/1405624617m/584637.jpg,문과 책,인문/사회/문학,0.9585877355986197
Winger,Andrew  Smith,2013,https://images.gr-assets.com/books/1367927656m/11861815.jpg,문과 책,인문/사회/문학,0.9989381470666314
The Magic Strings of Frankie Presto,Mitch Albom,2012,https://images.gr-assets.com/books/1426364478m/25142924.jpg,문과 책,인문/사회/문학,0.9986726838332891
Fool's Quest,Robin Hobb,2015,https://images.gr-assets.com/books/1420496252m/23157777.jpg,문과 책,인문/사회/문학,0.9994690735333156
The Body Snatchers,Jack Finney,1955,https://images.gr-assets.com/books/1344394499m/127515.jpg,문과 책,인문/사회/문학,0.9835412795327847
Junk,Melvin Burgess,1996,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9944252720998141
Killing Patton,"Bill O'Reilly, Martin Dugard",2014,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9992036102999735
容疑者Xの献身 [Yōgisha X no kenshin],"Keigo Higashino, Alexander O. Smith",2005,https://images.gr-assets.com/books/1312051518m/8686068.jpg,문과 책,인문/사회/문학,0.9968144411998938
Charlie Bone and the Time Twister,Jenny Nimmo,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9962835147332094
Porno,Irvine Welsh,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9968144411998938
Charlie Bone and the Invisible Boy,Jenny Nimmo,2004,https://images.gr-assets.com/books/1328867540m/106129.jpg,문과 책,인문/사회/문학,0.9965489779665517
First Shift,Hugh Howey,2012,https://images.gr-assets.com/books/1334528415m/13603717.jpg,문과 책,인문/사회/문학,0.9986726838332891
Worst Case,"James Patterson, Michael Ledwidge",2010,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9981417573666047
The Unlikely Spy,Daniel Silva,1996,https://images.gr-assets.com/books/1309203396m/93797.jpg,문과 책,인문/사회/문학,0.9944252720998141
Royal Blood,Ellen Schreiber,2009,https://images.gr-assets.com/books/1318011052m/5111039.jpg,문과 책,인문/사회/문학,0.9978762941332626
"Conversations with God, an uncommon dialogue, book 3",Neale Donald Walsch,1996,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9944252720998141
M Train,Patti Smith,2015,https://images.gr-assets.com/books/1429289871m/24728470.jpg,문과 책,인문/사회/문학,0.9994690735333156
Love Medicine,Louise Erdrich,1984,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.991239713299708
The Inner Circle,Brad Meltzer,2011,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.998407220599947
Dragon Slippers,Jessica Day George,2006,https://images.gr-assets.com/books/1316730294m/669570.jpg,문과 책,인문/사회/문학,0.9970799044332361
The Princess Diarist,Carrie Fisher,2016,https://images.gr-assets.com/books/1496315917m/26025989.jpg,문과 책,인문/사회/문학,0.9997345367666579
The Crippled God,Steven Erikson,2011,https://images.gr-assets.com/books/1320388198m/8447255.jpg,문과 책,인문/사회/문학,0.998407220599947
Tales From a Not-So-Graceful Ice Princess,Rachel Renée Russell,2012,https://images.gr-assets.com/books/1370064558m/13545345.jpg,문과 책,인문/사회/문학,0.9986726838332891
Gone,Lisa McMann,2010,https://images.gr-assets.com/books/1269866682m/7124095.jpg,문과 책,인문/사회/문학,0.9981417573666047
Pride of Baghdad,"Brian K. Vaughan, Niko Henrichon",2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9970799044332361
Soumission,Michel Houellebecq,2015,https://images.gr-assets.com/books/1421431410m/23929479.jpg,문과 책,인문/사회/문학,0.9994690735333156
Eiger Dreams,Jon Krakauer,1990,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9928324926997611
Woken Furies,Richard K. Morgan,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9968144411998938
nan,Amish Tripathi,2015,https://images.gr-assets.com/books/1428418378m/24709327.jpg,문과 책,인문/사회/문학,0.9994690735333156
Blameless,Gail Carriger,2010,https://images.gr-assets.com/books/1293436281m/7719355.jpg,문과 책,인문/사회/문학,0.9981417573666047
Belly Laughs,Jenny McCarthy,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9965489779665517
Imajica,Clive Barker,1991,https://images.gr-assets.com/books/1333844729m/567704.jpg,문과 책,인문/사회/문학,0.9930979559331032
On Writing Well,William Zinsser,1976,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9891160074329706
I'm OK-You're OK,Thomas A. Harris,1967,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9867268383328909
The Sicilian,Mario Puzo,1984,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.991239713299708
Fire Touched,Patricia Briggs,2016,https://images.gr-assets.com/books/1441912000m/25776210.jpg,문과 책,인문/사회/문학,0.9997345367666579
The Copper Beech,Maeve Binchy,1992,https://images.gr-assets.com/books/1355114025m/34312.jpg,문과 책,인문/사회/문학,0.9933634191664455
Frosty the Snow Man,"Jane Werner Watson, Corinne Malvern",1950,https://images.gr-assets.com/books/1309642075m/1422926.jpg,문과 책,인문/사회/문학,0.9822139633660738
The Compound,S.A. Bodeen,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9976108308999205
The Covenant,James A. Michener,1980,https://images.gr-assets.com/books/1310975573m/12663.jpg,문과 책,인문/사회/문학,0.9901778603663394
L’écume des jours,Boris Vian,1947,https://images.gr-assets.com/books/1332596603m/141828.jpg,문과 책,인문/사회/문학,0.9814175736660473
The Pledge,Kimberly Derting,2011,https://images.gr-assets.com/books/1327878861m/10637748.jpg,문과 책,인문/사회/문학,0.998407220599947
The Villa,Nora Roberts,2001,https://images.gr-assets.com/books/1351343027m/85491.jpg,문과 책,인문/사회/문학,0.9957525882665252
nan,Kimberly Lauren,2013,https://images.gr-assets.com/books/1365043610m/17729712.jpg,문과 책,인문/사회/문학,0.9989381470666314
Dark Desire,Christine Feehan,1999,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9952216617998408
Fragments,Dan Wells,2013,https://images.gr-assets.com/books/1352943797m/13170596.jpg,문과 책,인문/사회/문학,0.9989381470666314
A Rogue by Any Other Name,Sarah MacLean,2012,https://images.gr-assets.com/books/1327928208m/10428803.jpg,문과 책,인문/사회/문학,0.9986726838332891
Sein und Zeit,Martin Heidegger,1927,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9761083089992038
